Product Name, Product ID, Review Text, Review Rating, Reviewer Verified
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Good Product. Worth the buy. The buttons are simple to use. Has 61 cooking menus in it for use, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Gifted to a colleague on his marriage ... dint recieve any complaints even fter 2 months.... hope its goin good... jss nxt day dlvry without extra cost....hats off Fkart, 4, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Good product have a use, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Nice, 4, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Excellent demo guy explained very well all the features, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Bought in January,  loving my microwave days❤️, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Excellent product. Top notch quality. Only cons is  , no one touch micro cooking, which I think all other brands have. Accesories are bare minimum., 4, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Good product, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Good, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Very good product., 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Really good product. Worth the money. Must buy, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Excellent microwave, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Go for it...must buy, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Easy to use .. value for money, 4, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Worth for every penny, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Good product. Not that good for baking bread and cookies. Convection works fine. Grill works okay, it might feel that grilling is little slow, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Good, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Definitely a value for money product.Great choice at this low cost., 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Nice product, easy to operate , Design and build quality is good, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Loved it in, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, The product is good but the installation is still pending from the company side ., 4, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Nice product 👌, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Good product, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, GOOD, 4, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Nice product and worth for money, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Good, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Best product and. Fast delivered and best Service, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Nice product, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Using since 2 months, working good so far, home made pizza and quick milk, water can be boiled. Helpful in winters., 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Nic, 4, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Good Product. Go for it, 4, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Very good for multi purpose usage at home, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Product is ok, 3, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Recommended...., 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Excellent purchase.. working build quality superb got at very reasonable price, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Nice, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Excellent quality, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Bad product, 1, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Good product.., 3, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Got in good condition loved the product Value in price. Delivery team is great delivered with care., 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, It's good but it's heavy, 3, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Nice product, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Nice product this price range ., 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Good, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Every thing is alright 👍, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Excellent, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Awsome product under budget with best after sales service., 4, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Thanks Flipkart.....for fast delivery...... product was 😊😊😊😊😊, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Button only so difficult to press but quality good,, 4, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, It's overall a good microwave oven, 4, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Excellent Product, Easy to operate., 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Nice product, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Nice product just go for it, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Nice product can heat grill and can bake easily, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Product is very nice .. value of money ., 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Value for money, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Good product in this price range, 4, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Fantastic, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Good product 👍, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Best products, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Best microwave oven, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Food is taking too long to heat up, 3, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Good, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Excellent product, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Terrific 💯 ... I love to shopping by Flipkart..  Thank you very much for providing reliable items., 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Nice one it would be better if would have utensils with it., 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Nice all cooking are good all of gud, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Amazing product, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, One of the best Micro oven. Good for a family of 3. Detailed demo has been given by the Panasonic Technician with in a day. Those who are confused with IFB and Panasonic, my advice is go for Panasonic, however IFB is also a very good brand. Got the product within 24 hrs. A round of applause to Ekart(delivery partner).It's working absolutely up to the mark. Thank you Flipkart. By the way got the product @9990/-, which is lesser than market price., 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, great buy at this price point, 4, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, I qas perfect for beginners ,it has auto menu which helps to make dishes easier 😋, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, From the 2nd day of purchase, the product stop working. Let's see what service engineers respond.After 15days now, working fine after service., 3, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Excellent product.. packing and delivery was A class ....Demo done. But the tech mentioned that these service parts are very costly and insisted that we  need to go in for extended warranty.. Not sure if this was a gimmick or really the parts are expensive.. overall this purchase was a customer's delight.  Keep up the good work Flipkart, 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Happy to have this appliances, I recommend others coustomer who watching to buy microwave you should must buy this one. Easy to use & glossy in design., 5, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, The product is good but we should have opted for Panasonic 27 ltrs. Microwave.If you can help us with the replacement it will be highly appreciated., 3, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, Overall good, 4, Yes
Panasonic 23 L 360 degree Heat Wrap, itmdwdmnwugfruzy, good received it, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good product good grinding soo beautiful 👍👌I like it, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very nice product 👌, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good product and dilevery boy behaviour nice, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very good 🙂, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, nice product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, I purchased this mixer for my household kitchen uses. Looks nice and compact in size. Comes with a powerful 700w motor at very low price as compared to other brands. Till now working great,  hope it works for long time. I recommend this mixer for house hold kitchen purpose Very affordable at this price., 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, nice, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Nice product, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Excellent product 👌, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Vary nice product.......and good product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Vary nice product.......and good product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, I like it very much.....I'm fully satisfied... thanks Flipkart, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very Good product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, very  good, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Best mixer right now. I was using the maharaja whiteline. But got this as a suggestion from flipkart. It is super best at its price. I am purchasing more from it. I have purchased a geyser from the same company and not regretting with the same as well. Good to go with longway. Best purchase. Thank you Flipkart....., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, awesome quality of mixer, sound also smooth very handy mixer, my family just loved it. very nice product and thanks to Flipkart for fastest delivery...., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, It is very nice product very useful very beautiful👌👌😁😁, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, BEST product with good review you can buy this it's my warranty 😁😉😉. product also having 1 year warranty + 2 years free service 😍😍😍😍😍😍😍. I love it + very newest design having mixture machine and jars are also very good quality 😍😍😍😍😍😍😍, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Best of money, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, It soo fantastic product This mixer-grinder is integrated with an overload protector that ensures the safety of its motor in case of overload. Also, the jars have easy-grip handles for convenience while handling. thanku flipakt  for this osm deal., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Supper product., 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very good product 👌, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, I like this product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, So good product., 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very Good Product 👍 With Quality.., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Best thing in this is its very small and compactable size and good. Quality of the plastic is also good. As it is 750w it's a high speed motor and while grinding the ingredients in the jar gets heated up. No need to worry. Over all it's a good Deal and reasonable one. I will again write a review after usage of couple of months., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Best in class.. Yet to use it consist of 4 jar.., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very smooth motor.. 5 jar option is very nice for this price.We purchased it to replace our previous mixer. In comparison, the jar size in the new model is a bit smaller than the older one. Otherwise, everything is perfect, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, I searched continuously 6 days for best mixture grinder on various sites,see reviews and suggestions and last buy this great quality mixture....good quality product, power is too high and very fast...very satisfied... buy it with close eyes, just trust me it's awesome...longway✨, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very nice 😌, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good product 👍, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Nice product...Value for money..., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, GOOD 👍, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Nice product hood quality good performance and best service. I was expecting average quality but as an Indian brand it was unexpectable to be getting that much good quality at such pricing. All thanks to longway., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very very good products thanks longway and Flipkart team, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Nice product...m really very happy ☺️🥺, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Nice product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Nice quality 👍👍👍, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very good product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very nice product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, I loved it..it's cute ,small and powerful.Grinding is very nice...I loved the capacity of jars not big not too small.. for small families it's sufficient..and I think 500 watts is sufficient for home use.packaging and delivery too was fast.Happy altogether., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Super8 good, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, I'm Write review after one week used. Good Quality and design build. It's grinding well. No heating issue.Valuable product in this price range. My Rating 🌟Design/Quality - 9/10Grinding - 10/10Capacity - 8/10Sound/Noice - 5/10Features - 9/10, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Value of money.Good product per money level.I have been using for 2 months but no any issues detected., 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Just wow, value for money, extra juice jar, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good, 3, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, not good, quickly heat and burning smell, 3, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, In this price it's best., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Nice product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, This is amazing product .I love this . Buy it without any doubt. It has been a long time since I bought this, it is working very well. And with it is a book that is even better that has helped me a lot. Thanks longway and love u Flipkart I like your work ।, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Not work your Max, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, osm working I useing 2year greate 👍 work, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Is the best qualit mixer I'm happy Thankyou Flipkart, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very good product, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Value of moneyBest grinding, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Highly recommended।।।Very nice product।।Thank you flipkart ❤️, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, This mixi looking good and small in size...Worth for money...caps very nice..., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, GREAT SERBIS GREAT BORKING . BEST PRUDECT AVAILABLE THANS YOU FILPKART, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Nyc product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, This is a very good mixer grinder. Built very strong enough. If you are thinking to buy this, then I would say don't think so much to buy it. Just go for it..!! I am sure that you won't be disappointed with the quality and functioning of the Machine. There are pros I am mentioning below -(1) Small sized structure .. doesn't occupy a lot of space(2) All three jars along with the mixer grinder are very strong built.(3) looks very neat and good.(4) Price is lesser than other brands with same..., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Excellent build in quality. Posting this review after using it for more than a week. Best in all features. Best purchase in this price range. I loved it. Very handful to use. All jars are very useful. Mixer is working above my expectation. Consumes less time for work to be done. I'm so happy to have it. Highly recommended without any cons and doubt. Thanks longway and Flipkart as well for the lowest price., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, A very good product in a very reasonable rate., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, It worked very good and....grinding is osm ❤, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very good quality mixer grinder..or best quality bread.🥰🥰🥰🥰, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, nice... this products is Exciland👌👍😊😊👌👌 I am very happy with product price  thank you flipcard and longway brand, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Wow I didn't expect this order was I received like this really it's so good and much better quality thanks for this flipkart thank you so much 🥰, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very Great longway MixerVery easy to use & very Sharp & fast Grinding & BlendingCompact Size , Price (if u buy it in Sales), DurableBut for making Dosa ,idli batter its not that GreatGood for making Chutneys,Pastes & Masalas in Small QuantityMust buy if u are Bachelor., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, I have never written a review of a product, so for me to submit this one says something very positive about this product. first off, not only is it portable, but unlike others similar to it, it has convenient carrying capability. that is my favorite part about it. in just the 1 day that I have had it. how it works and where they can purchase one. second, I do not have to spend lots of time chopping my contents into small pieces - it accommodates decent sized chucks of fruit and veggies. charg..., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, shown as picture thank you good quality, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good quality liked, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Nice product good quality, good performance and best service thanks to all longway, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Nice product hood quality good performance and best service. I was expecting average quality but as an Indian brand it was unexpectable to be getting that much good quality at such pricing. All thanks to longway., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good product value for, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Still now its great Let's see 👌, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Nic natural product ty 🤠🤠🤠🤠🤠🤠🤠😉😉😉😉😉, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, very nice design and work, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Satisfied with the product . It is way better than my expectations.just go for it 👍, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Osm thanks flipkart, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Nice product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good produced, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very nice worth every penny, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Nice product., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Firstly i like the color of it and design are pretty much cool!!, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Nice product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Damegd item, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, poor quality, 2, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Good product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Super longway, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, 3rd class product, 2, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Mixer grinder is very cool. I have been using it for over a month . So the mixer grinder works well .But I didn't think in the photo that mixer grinder machine would be so small.But I like the fact that the machine is small but it doesn't take much effort to store and move it because you can put it anywhere.so the benifits .And I found the mixer grinder sound a bit too much.And if we go to the rest of the mixer, the mixer is very good. I liked it a lot.And if you want to purchase best qualit..., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, I am so happy 🥰🥰, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Vary nice product.......and good product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, I like it very much.....I'm fully satisfied... thanks Flipkart, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Very Good product, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, very  good, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Best mixer right now. I was using the maharaja whiteline. But got this as a suggestion from flipkart. It is super best at its price. I am purchasing more from it. I have purchased a geyser from the same company and not regretting with the same as well. Good to go with longway. Best purchase. Thank you Flipkart....., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, awesome quality of mixer, sound also smooth very handy mixer, my family just loved it. very nice product and thanks to Flipkart for fastest delivery...., 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, It is very nice product very useful very beautiful👌👌😁😁, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, BEST product with good review you can buy this it's my warranty 😁😉😉. product also having 1 year warranty + 2 years free service 😍😍😍😍😍😍😍. I love it + very newest design having mixture machine and jars are also very good quality 😍😍😍😍😍😍😍, 5, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, Best of money, 4, Yes
Longway Super Dlx 750 W Juicer Mixer Grinder  (Super | 4 Jars | White, itmcc75842305646, It soo fantastic product This mixer-grinder is integrated with an overload protector that ensures the safety of its motor in case of overload. Also, the jars have easy-grip handles for convenience while handling. thanku flipakt  for this osm deal., 5, Yes
